media,CODIGO,matricula,PeriodoRelativo
8.3,1303021,1072404,8
2.5,1303021,1092714,4
8,1303021,1092212,4
7.5,1303021,1092380,4
2.5,1303021,1092362,4
5.6,1303021,1092258,4
2.8,1303021,1092110,4
7.3,1303021,109131,5
8.3,1303021,1071209,9
8.5,1303021,107156,9
2,1303021,1092441,4
7.2,1303021,1081683,9
7.5,1303021,1111225,3
9.5,1303021,1121471,1
9.3,1303021,1102741,4
9.5,1303021,1082789,8
2.5,1303021,1102177,4
7,1303021,1052523,14
5.3,1303021,1121422,1
0.8,1303021,1112735,2
7,1303021,110265,4
0,1303021,111210,2
2.5,1303021,111223,2
9,1303021,1112296,2
0.5,1303021,1092742,6
3.3,1303021,1112604,2
5.9,1303021,1112585,2
5.8,1303021,1112183,2
5.4,1303021,112140,2
3.7,1303021,1102227,5
7.2,1303021,1101151,6
6.5,1303021,1111197,4
5.1,1303021,1122528,1
3.8,1303021,1121491,2
5,1303021,1121350,2
0,1303021,1112284,3
5.2,1303021,1121469,2
7.5,1303021,1101207,6
8.5,1303021,1081539,10
2.6,1303021,1111608,4
4.3,1303021,1112620,3
5.6,1303021,1122382,1
7,1303021,112175,2
5.3,1303021,1121558,2
2.4,1303021,1121542,2
9,1303021,107246,11
8.7,1303021,1122482,1
6.6,1303021,1112589,3
4.2,1303021,1121194,2
7.8,1303021,1121451,2
4.1,1303021,1112250,3
2.7,1303021,1112175,3
3.2,1303021,1092714,5
8.4,1303021,108186,8
5.5,1303021,1101478,4
5.5,1303021,1111101,2
9,1303021,1081400,8
7.2,1303021,1081521,8
5.5,1303021,1092277,5
7.2,1303021,1102723,3
9.3,1303021,1081190,8
5.1,1303021,1101545,4
7,1303021,109173,6
5.3,1303021,110158,4
5.3,1303021,109170,6
3.5,1303021,1102431,3
9,1303021,1081406,8
6.4,1303021,1091116,6
8.1,1303021,1072460,9
3.3,1303021,1111396,2
8.8,1303021,1072229,9
8.6,1303021,1081311,8
8.1,1303021,1072550,9
7,1411171,1091368,5
5,1411171,1101377,3
9.4,1411171,1101687,3
5.8,1411171,1111210,1
7.6,1411171,1101503,3
5.4,1411171,109112,5
7.3,1411171,1101335,3
5,1411171,1101450,3
5.3,1411171,1101167,3
7.5,1411171,1092355,4
5,1411171,1091203,5
7.6,1411171,1101689,3
5.6,1411171,1091131,5
8.1,1411171,1092352,4
5,1411171,1111532,1
5.5,1411171,1092294,4
7,1411171,108218,6
5.3,1411171,1092249,4
5.7,1411171,11012,3
9.2,1411171,1101281,3
5,1411171,1092742,4
7.3,1411171,1101295,3
7.6,1411171,1101379,3
5,1411171,1101737,3
5.1,1411171,109250,4
1.5,1411171,1091769,5
3.5,1411171,1101104,3
5,1411171,109170,5
7.4,1411171,1101179,3
6.6,1411171,1101108,3
7.1,1411171,1082497,6
8.2,1411171,1101607,3
7.2,1411171,1111359,1
2.2,1411171,1111316,1
6.1,1411171,1111653,1
5,1411171,1092675,4
9.6,1411171,1101297,3
8,1411171,111129,1
8,1411171,1092212,4
5.4,1411171,1092380,4
6,1411171,109245,4
9.1,1411171,1101669,3
5,1411171,1111304,1
2.1,1411171,1092277,4
5,1411171,1092103,4
2.8,1411171,1091479,5
5,1411171,109131,5
0.5,1411171,1091598,5
5,1411171,1092513,4
5.5,1411171,107220,8
8.1,1411171,110142,3
7,1411171,1101408,3
7,1411171,1101682,3
7,1411171,1101254,3
5,1411171,1111384,3
5.2,1411171,1111307,3
5.8,1411171,112140,1
4.2,1411171,1112646,2
5.4,1411171,1111724,3
5.4,1411171,1102596,4
5.6,1411171,1111504,3
5.5,1411171,1112485,2
6.2,1411171,1111189,3
6.8,1411171,1111412,3
7.6,1411171,1111715,3
6.8,1411171,1111145,3
2.5,1411171,1102572,4
3.3,1411171,1111533,3
8.3,1411171,111177,3
7,1411171,1111442,3
7.6,1411171,111193,3
5.6,1411171,1111225,3
8,1411171,1121469,1
5,1411171,1112627,2
4.6,1411171,111153,3
7,1411171,1111122,3
8.5,1411171,1111632,3
2.4,1411171,1102453,4
7,1411171,1111472,3
7.9,1411171,1111265,3
6.6,1411171,1111440,3
7.2,1411171,1102779,4
6.3,1411171,1112757,2
7.7,1411171,1111588,3
3.1,1411171,1102464,4
8.9,1411171,1102538,4
7.4,1411171,1102678,4
6.5,1411171,1102454,4
6.9,1411171,1111629,3
7,1411171,1102606,4
6.6,1411171,1111736,3
8,1411171,1111344,3
7,1411171,1111777,3
7.9,1411171,1102334,4
4.2,1411171,1101502,5
7,1411171,1111656,3
5.5,1411171,1111397,3
10,1411171,1111394,3
6,1411171,1111443,3
2.3,1411171,1111134,3
10,1411171,1111540,3
2.4,1411171,1111579,3
8,1411171,1111615,3
2.5,1411171,1102639,4
8.2,1411171,1092398,6
6,1411171,1102416,4
3.1,1411171,110265,4
1.9,1411171,1111198,3
8,1411171,1111684,3
3.5,1411171,1102727,4
7,1411171,1102635,4
7,1411171,1111663,4
5.5,1411171,1111197,4
4.4,1411171,1111396,4
5.2,1411171,1122357,1
5.5,1411171,1112726,3
1.3,1411171,1112781,3
2.2,1411171,1112489,3
6.1,1411171,111225,3
2.2,1411171,1121327,2
1.6,1411171,1112328,3
0.7,1411171,1121348,2
0.5,1411171,1101545,6
9.4,1411171,1111519,4
8,1411171,1112248,3
2.7,1411171,1122748,1
9.8,1411171,1111745,4
8.4,1411171,1102639,5
7.2,1411171,1122382,1
5.8,1411171,1112448,3
0.1,1411171,1112250,3
6.1,1411171,1102727,5
6.7,1411171,1121506,2
7.3,1411171,1102475,3
5.4,1411171,1102605,3
7,1411171,1102640,3
7.4,1411171,1102741,3
5,1411171,1102718,3
7.3,1411171,1101697,4
7.8,1411171,1101692,4
5.1,1411171,1112102,1
6,1411171,1101610,4
8,1411171,1101301,4
5.8,1411171,1112261,1
6.3,1411171,1101219,4
9.3,1411171,1101782,4
3.6,1411171,110147,4
5.2,1411171,1102775,3
6.6,1411171,1101793,4
6.1,1411171,1092277,5
7.1,1411171,110133,4
8.2,1411171,1101478,4
7.8,1411171,1101207,4
8.2,1411171,1102120,3
7.1,1411171,111283,1
7,1411171,11027,3
5.4,1411171,1101318,4
7,1411171,1101722,4
8.1,1411171,1102262,3
5,1411171,1102341,3
9.4,1411171,1101651,4
7,1411171,1101447,4
6.8,1411171,1101104,4
5.6,1411171,1102393,3
5,1411171,1112725,1
8.9,1411171,1101514,4
5.2,1411171,1102410,3
5.1,1411171,1101535,4
9,1411171,1101128,4
2.8,1411171,1112646,1
8.8,1411171,1101247,4
4.2,1411171,1101502,4
7.4,1411171,110137,4
6.8,1411171,1101278,4
7.8,1411171,1112418,1
7.3,1411171,1101370,4
3.2,1411171,1111443,2
5,1411171,1101774,4
7.2,1411171,1112589,1
5.3,1411171,1102695,3
9.6,1411171,1101771,4
6.9,1411171,1112371,1
7.7,1411171,1102342,3
5.3,1411171,1091479,6
3.6,1411171,1091598,6
8.3,1411171,1112459,1
6.5,1411171,1092483,5
5.3,1411171,1101708,4
6,1411171,1102351,3
8.1,1411226,1062290,10
7,1411226,1061601,11
8.7,1411226,1062762,10
8.1,1411226,1062158,10
9.2,1411226,1081186,7
7.8,1411226,10524,12
7.3,1411226,1111293,1
8.4,1411226,1062526,10
8.9,1411226,1071135,9
8.5,1411226,1071309,9
7,1411226,1061358,11
8.6,1411226,108138,10
9.5,1411226,1111434,4
8.7,1411226,1082100,9
8.9,1411226,1082192,9
7.5,1411226,1091553,8
9.5,1411226,1091414,8
9,1411226,107296,11
8,1411226,1052181,15
8.9,1411226,1091530,8
7.1,1411226,107246,11
8.9,1411185,1081311,7
8.9,1411185,107217,8
8.2,1411185,1091569,5
9,1411185,1082310,6
7.9,1411185,1052181,12
7.1,1411185,1072347,8
9.9,1411185,1081700,7
9.1,1411185,1061601,11
10,1411185,1081241,7
7.8,1411185,1102772,2
9,1411185,1081149,7
10,1411185,1081578,7
9,1411185,1081467,7
8.9,1411185,1081406,7
8.7,1411185,106244,10
7.9,1411185,1071309,9
9.1,1411185,106219,10
8.3,1411185,1062531,10
8.3,1411185,1062762,10
7.8,1411185,1111101,1
8.4,1411185,1101591,3
7.8,1411185,10524,12
7.8,1411185,111115,1
9.1,1411185,1071268,9
8.7,1411185,1072641,8
9,1411185,1081672,7
7.9,1411185,1072508,8
9,1411185,1072404,8
8.1,1411185,1072550,8
9.1,1411185,1072274,8
10,1411185,1081683,7
8.2,1411185,1092322,4
9,1411185,1081400,7
7.9,1411185,1052523,12
9.9,1411185,1092251,4
8.9,1411185,1051259,13
9,1411185,1081190,7
9.9,1411185,1081186,7
8.2,1411185,1111292,1
8.5,1411185,1062704,10
8.3,1411185,106261,10
8.7,1411185,108138,9
9.3,1411185,110185,5
9.3,1411185,1101750,5
8.5,1411185,1082738,8
8.5,1411185,1082100,8
8.5,1411185,1082216,8
8.7,1411185,1082156,8
0,1411185,1092685,6
8.5,1411185,108254,8
8.7,1411185,1082751,8
9.3,1411185,1101220,5
9.3,1411185,1101143,5
8.5,1411185,1082658,8
9.3,1411185,1111234,3
8.9,1411185,1091665,8
7.9,1411185,1112643,3
8.2,1411185,1101151,6
9.4,1411185,1091490,8
9.4,1411185,1091300,8
9.4,1411185,1091230,8
8.3,1411185,1091530,8
9.6,1411185,108262,9
8.9,1411185,109164,8
7.1,1411185,1091557,8
7.1,1411185,1091756,8
8.3,1411185,1091414,8
8.2,1411185,1111105,4
9.6,1411185,1122339,1
8.3,1411185,1091733,8
8.9,1411185,1091671,8
9.4,1411185,1091476,8
7.1,1411185,1091150,8
9.6,1411185,112290,1
9.4,1411185,1091648,8
8.9,1411185,1091668,8
7.9,1411185,1091565,8
7.9,1411185,1082767,9
7.1,1411185,1112365,3
8.9,1411185,109245,7
8.2,1411185,111169,4
8.9,1411185,109187,8
9.6,1411185,1082346,9
8.9,1411185,1091631,8
7.9,1411185,1082303,9
8.2,1411185,1092685,7
8.9,1411185,1091577,8
7.1,1411185,1091744,8
8,1411185,107296,9
8.8,1411185,1072460,9
8.5,1411185,1082587,7
8,1411185,1042694,15
9.2,1411185,108186,8
8.5,1411185,1081765,8
8.5,1411185,1081521,8
8.2,1411185,1081609,8
8.5,1411185,1082192,7
8.5,1411185,1081510,8
8.3,1411185,1091553,6
8.5,1411185,1082789,7
8.2,1411185,1081539,8
8.3,1411185,111224,1
9.2,1411185,1081709,8
7.9,1411185,1071421,10
8.3,1411185,1072356,9
8.8,1411185,1072229,9
8.3,1411185,107246,9
8.5,1411185,1072211,9
9.2,1411185,1081282,8
8.2,1411185,1081332,8
8.5,1411185,1081763,8
7.9,1411185,1081178,8
8.2,1411185,1081141,8
8.5,1411185,1081645,8
8.5,1411185,1071551,10
8,1411185,1101788,4
8,1411185,1112603,1
8.8,1411185,1072703,9
8.5,1411185,1062626,11
7,1109113,1102475,2
2.7,1109113,110230,2
5,1109113,1102640,2
5,1109113,1102596,2
5.4,1109113,1102741,2
5,1109113,1102718,2
7.4,1109113,1101312,3
4.7,1109113,1102779,2
8.1,1109113,1101301,3
5.1,1109113,1102554,2
8.4,1109113,1101219,3
9,1109113,1101782,3
5.4,1109113,110147,3
4.4,1109113,1102727,2
1.4,1109113,1101499,3
2.9,1109113,1092794,4
0.9,1109113,1092317,4
1.1,1109113,109227,4
7.3,1109113,1102342,2
5.6,1109113,1102775,2
8.6,1109113,1102635,2
7.2,1109113,1102120,2
3.6,1109113,1102453,2
6.4,1109113,11027,2
2,1109113,110226,2
4.3,1109113,1111134,1
7,1109113,1101722,3
6.1,1109113,1102262,2
7.9,1109113,110251,2
5.7,1109113,1102341,2
7,1109113,1102416,2
5.9,1109113,1101447,3
5.1,1109113,1102393,2
4.5,1109113,1101545,3
4.6,1109113,1102678,2
5.4,1109113,1102454,2
7,1109113,1102695,2
5.8,1109113,1102498,2
5.4,1109113,1101535,3
7.9,1109113,1101247,3
7.6,1109113,1102334,2
6.1,1109113,1101502,3
4.4,1109113,1101420,3
3.5,1109113,1101333,3
6.7,1109113,1101774,3
7.4,1109113,1111443,1
4.2,1109113,1092276,4
0.1,1109113,1092112,4
4.7,1109113,1092739,4
7.3,1109113,1092749,4
3.1,1109113,1092258,4
3.8,1109113,1092559,4
3.6,1109113,1101372,3
5.5,1109113,1102606,2
4.1,1109113,1092123,4
5.1,1109113,1102605,2
5,1109113,1102410,2
6.3,1109113,1101708,3
5.9,1109113,1102351,2
4.7,1109113,1101437,3
3.3,1109113,1092441,4
5.1,1109113,110230,4
5.4,1109113,1121188,1
4.3,1109113,1102147,4
4.2,1109113,1102227,4
6.2,1109113,110295,4
3.8,1109113,1111376,3
8.3,1109113,1112337,2
6.1,1109113,111180,3
7.8,1109113,1111776,3
5.1,1109113,1111396,3
1.4,1109113,1102522,4
6.3,1109113,1112784,2
5.7,1109113,1112604,2
5.6,1109113,1112235,2
6.8,1109113,111113,3
7.1,1109113,1112726,2
4.4,1109113,112132,1
7.6,1109113,1112500,2
4,1109113,1102612,4
4.2,1109113,1102677,4
5.3,1109113,111192,3
9.4,1109113,1121161,1
7.3,1109113,1102706,4
5.5,1109113,1111302,3
7.9,1109113,1112680,2
5.8,1109113,1112649,2
5,1109113,1112781,2
6.1,1109113,1112489,2
7.1,1109113,111243,2
7.5,1109113,111225,2
7.3,1109113,1112388,2
5.2,1109113,1112328,2
7.5,1109113,1121260,1
10,1109113,1121471,1
3.7,1109113,1102711,4
2.7,1109113,1102291,4
3.5,1109113,1112761,2
3.9,1109113,1112613,2
4.5,1109113,1102208,4
6.5,1109113,1112783,2
8.9,1109113,1121422,1
5.4,1109113,1111663,3
4.3,1109113,111139,3
6,1109113,1112611,2
4.2,1109113,1112637,2
5,1109113,1112180,2
6.5,1109113,1121599,1
4.4,1109113,1112218,2
7,1109113,1112448,2
8.7,1109113,1121731,1
7.6,1109113,1112256,2
3.6,1109113,1111430,3
6.8,1109113,1112549,2
7.1,1109113,111188,3
3.8,1109113,1112456,2
5.8,1109113,1121327,1
2.5,1109113,1112494,2
5.6,1109113,1102621,4
7.8,1109113,1112248,2
3.4,1109113,1112363,2
8.1,1109113,1112239,2
7.5,1109113,1112660,2
8.4,1109113,1121786,2
0.7,1109113,1121111,2
5.3,1109113,1102147,5
0.5,1109113,1121699,2
3.9,1109113,1102227,5
0,1109113,111128,4
6.8,1109113,1121361,2
0.7,1109113,1121505,2
5.5,1109113,1121267,2
4.5,1109113,1121592,2
2.8,1109113,1112746,3
1.3,1109113,1112761,3
5.7,1109113,1112286,3
5.7,1109113,1112613,3
5.8,1109113,1112114,3
5.8,1109113,1121542,2
4.6,1109113,1121594,2
2.6,1109113,1121319,2
0.9,1109113,1121159,2
0.5,1109113,1112218,3
2.8,1109113,1112193,3
1.7,1109113,112171,2
5,1109113,1121243,2
5.5,1109113,1121674,2
7.7,1109113,1121581,2
7,1109113,1121524,2
7,1109113,1111376,4
6.3,1109113,1121698,2
7.6,1109113,1121644,2
7.5,1109113,1121568,2
7.3,1109113,1121233,2
0.5,1109113,1121432,2
9.5,1109113,112194,2
5.1,1109113,1121350,2
7.9,1109113,1121760,2
3,1109113,112132,2
4,1109113,1122717,1
4.2,1109113,1121713,2
5,1109113,1122255,1
2.4,1109113,1122137,1
3.5,1109113,1121496,2
7.9,1109113,112111,2
6.1,1109113,1102711,5
0.5,1109113,1121348,2
3.5,1109113,1112250,3
0,1109113,1112222,3
3.6,1109113,1112445,3
2.7,1109113,1121324,2
5.8,1109113,1121755,2
6.1,1109113,1121455,2
7.1,1109113,1121562,2
2.8,1109113,1112125,3
3.5,1109113,1121564,2
7.1,1109113,112184,2
7.4,1109113,1092559,7
7.1,1109113,1121791,2
4.3,1109113,1121269,2
3.7,1109113,1121529,2
5.2,1109113,112172,2
6.1,1109113,1102173,5
9.4,1109113,1121633,2
3.2,1109113,1121491,2
8.9,1109113,1121140,2
0,1109113,1111608,4
5.4,1109113,112168,2
4.2,1109113,1121716,2
4.4,1109113,1121474,2
3.6,1109113,1112284,3
8.1,1109113,1112206,3
3.8,1109113,1102354,5
7,1109113,1121602,2
7.8,1109113,1112690,3
7.3,1109113,1112468,3
0.6,1109113,1112780,3
5.9,1109113,1121119,2
5.8,1109113,1112637,3
4.6,1109113,1112257,3
0,1109113,1121185,2
3.3,1109113,1112494,3
6.3,1109113,1112543,3
5.2,1109113,1102113,5
7.1,1109113,112176,2
3.6,1109113,1122433,1
8.4,1109113,1121584,2
0.2,1109113,1121138,2
0,1109113,1111721,4
9,1109113,1121106,2
3.9,1109113,1102734,5
9.2,1109113,1121429,2
3.9,1109113,1112456,3
7.5,1109113,1121570,2
7.5,1109113,1121773,2
2.7,1109113,1102177,5
5.8,1109113,1102208,5
9.2,1109113,1121787,2
5.9,1109113,1121298,2
0,1109113,1121630,2
6.1,1109113,1121405,2
6.2,1109113,112116,2
8.2,1109113,112182,2
5.6,1109113,1122199,1
4.2,1109113,1102147,3
3.6,1109113,1102657,3
4.7,1109113,1102518,3
5,1109113,1111189,2
2.8,1109113,111128,2
5.5,1109113,1111197,2
8,1109113,1111412,2
2.4,1109113,1111396,2
4.4,1109113,1102522,3
7.6,1109113,1111145,2
5,1109113,1102572,3
4.4,1109113,1102583,3
4.1,1109113,1101548,4
5.5,1109113,1102541,3
1.4,1109113,1111712,2
8.1,1109113,1111472,2
7.4,1109113,1111265,2
5.8,1109113,1101545,4
6,1109113,1111629,2
7.6,1109113,1111736,2
7.9,1109113,1111519,2
5,1109113,1101333,4
3.8,1109113,1111376,2
3.8,1109113,111180,2
4.5,1109113,1111776,2
6.2,1109113,1112627,1
7.2,1109113,1111134,2
0.2,1109113,1102366,3
3.9,1109113,1102291,3
1.7,1109113,1111426,2
7,1109113,1111684,2
6.2,1109113,1111777,2
5.2,1109113,1111397,2
8.9,1109113,1111745,2
5,1109113,1111579,2
7.2,1109113,1111615,2
6.5,1109113,110265,3
5,1109113,1111198,2
5.3,1109113,1111440,2
5,1109113,1102561,3
5,1109113,1102139,3
7.1,1109113,1111384,2
5,1109113,1102534,3
5.5,1109113,1111724,2
9.2,1109113,111160,2
5,1109113,1111504,2
8,1109113,111198,2
6.1,1109113,1092794,5
7.8,1109113,1111225,2
3.8,1109113,111192,2
5.2,1109113,1111122,2
7.9,1109113,1111632,2
7,1109113,1111588,2
5.9,1109113,1111395,2
7.3,1109113,1102678,3
9.3,1109113,1111394,2
2.8,1109113,1111238,2
10,1109113,1111540,2
7.3,1109113,1102639,3
5.4,1109113,1102727,3
3,1109113,1102113,3
8.1,1109113,1111715,2
3.2,1109113,1111124,2
7.3,1109113,1111533,2
6.7,1109113,111177,2
6.7,1109113,1101681,4
2.9,1109113,111113,2
7.2,1109113,1111442,2
7.5,1109113,111193,2
5.9,1109113,1111389,2
5.9,1109113,111159,2
2.6,1109113,1102270,3
5,1109113,111153,2
5.4,1109113,1102453,3
7.3,1109113,1102779,3
5.2,1109113,1102464,3
6.5,1109113,1102538,3
2.6,1109113,1102719,3
7.9,1109113,1111344,2
1.9,1109113,111139,2
5.1,1109113,1111656,2
5.2,1109113,1101420,4
5.1,1109113,1111307,2
2.5,1109113,1092739,5
3.7,1109113,1102621,3
7.3,1411250,1101297,5
7.9,1411250,1092212,6
5.2,1411250,1101651,5
3.7,1411250,1121390,1
10,1411250,1101669,5
7.2,1411250,1121266,1
5.1,1411250,1121264,1
8.1,1411250,1101179,5
7,1411250,1101379,5
9.4,1411250,1101128,5
10,1411250,1101607,5
9.3,1411250,1111736,3
7,1411250,1101295,5
7.1,1411250,1102635,4
8.5,1301014,1091691,5
6.4,1301014,1091230,5
7.8,1301014,1092794,4
8.5,1301014,1092355,4
8.3,1301014,1091768,5
5.4,1301014,1091623,5
5,1301014,1091131,5
9.7,1301014,1092352,4
7.3,1301014,1072480,8
8,1301014,1091769,5
3.8,1301014,1101566,3
5.5,1301014,111115,1
4.3,1301014,109170,5
8.5,1301014,1082497,6
7.3,1301014,108267,6
6.3,1301014,1081672,7
7.5,1301014,11012,3
5.1,1301014,1092675,4
7.8,1301014,1092212,4
8.1,1301014,1092380,4
7.2,1301014,1092258,4
7.8,1301014,1091598,5
7,1301014,1111234,3
5.3,1301014,1102147,4
7,1301014,1111654,3
2.4,1301014,1111154,3
2.7,1301014,1112214,2
6.2,1301014,1102677,4
8.2,1301014,1082751,8
7.9,1301014,1052181,14
7.3,1301014,1111519,3
8.7,1301014,1072624,10
7,1301014,1112114,2
8.3,1301014,1122482,1
10,1301014,108138,10
9,1301014,112175,2
8,1301014,1111225,4
5,1301014,1121224,2
9,1301014,1121731,2
7,1301014,1112746,3
9.7,1301014,1081539,10
7.7,1301014,1101220,6
7,1301014,1112620,3
7.9,1301014,1112337,3
9.3,1301014,1121740,2
8,1301014,1121451,2
8.5,1301014,107296,11
8,1301014,1072460,11
8.1,1301014,1112783,3
7.7,1301014,1112250,3
4.4,1301014,1112585,3
5.7,1301014,1121474,2
8,1301014,110251,3
9,1301014,1112622,1
8.3,1301014,1102538,3
8,1301014,1102454,3
7.5,1301014,1081467,8
9.3,1301014,1111487,2
8.2,1301014,1071209,10
3.7,1114114,1091133,5
5,1114114,1091631,5
5.4,1114114,1082303,6
2.3,1114114,1101151,3
5,1114114,1091490,5
5.9,1114114,1091569,5
5,1114114,1091300,5
6.5,1114114,1091230,5
0.7,1114114,1091530,5
4.1,1114114,1101143,3
4.4,1114114,108262,6
2.3,1114114,1081672,7
0.7,1114114,1091144,5
7,1114114,1091557,5
8.3,1114114,1091756,5
6,1114114,1091553,5
4.3,1114114,109173,5
8,1114114,108254,6
3,1114114,1111105,1
5,1114114,1091461,5
9,1114114,1092275,4
8,1114114,1091733,5
5.7,1114114,1091720,5
8.2,1114114,1091150,5
2.2,1114114,111115,1
9,1114114,1091648,5
3.2,1114114,109164,5
3.3,1114114,1091668,5
5.6,1114114,107246,8
6.2,1114114,1091565,5
6.8,1114114,108138,7
2.8,1114114,1111234,1
5.3,1114114,1091439,5
4.6,1114114,111169,1
7.2,1114114,1082346,6
5.5,1114114,1091665,5
5.6,1114114,1082156,6
3.2,1114114,1091577,5
3,1114114,1042694,14
4.1,1114114,1091116,5
4,1114114,1062526,10
6,1114114,1091744,5
5.2,1114114,1061358,11
7.8,1114114,1071209,9
5.5,1114114,1062626,10
5.4,1114114,1101697,5
7.3,1114114,1101151,5
1.6,1114114,1101219,5
8.4,1114114,1101782,5
6,1114114,108262,8
8.4,1114114,1101408,5
4.6,1114114,1111146,3
7.7,1114114,1101689,5
5.5,1114114,10928,6
3.5,1114114,1121266,1
5.4,1114114,1112200,2
6.3,1114114,1121515,1
5.8,1114114,1101295,5
5.7,1114114,1121245,1
6.8,1114114,1101651,5
5,1114114,1101447,5
2.6,1114114,1091364,7
6.3,1114114,112189,1
6,1114114,1101179,5
5.8,1114114,1101379,5
5.6,1114114,1101278,5
5.2,1114114,1121511,1
5,1114114,1101297,5
1,1114114,1101108,5
5,1114114,1111234,3
8.8,1114114,1101669,5
6.5,1114114,1111304,3
7,1114114,1121527,1
5.3,1114114,1092685,6
1.2,1114114,1092513,6
7.8,1114114,1101335,6
8.7,1114114,1111145,4
7.3,1114114,1111146,4
7.4,1114114,1122349,1
7.8,1114114,1092288,7
9.6,1114114,1111632,4
7,1114114,1121266,2
5.4,1114114,1122560,1
5,1114114,109250,7
9.7,1114114,1121471,2
7.4,1114114,1102606,5
8.5,1114114,1101607,6
8.6,1114114,1101247,6
8.1,1114114,1102334,5
6.2,1114114,110137,6
6.2,1114114,1111653,4
8.2,1114114,1101370,6
7.9,1114114,1112261,3
7.1,1114114,1101108,6
8.8,1114114,1111540,4
9.6,1114114,1121731,2
5.3,1114114,1122273,1
8,1114114,1111615,4
7,1114114,1121655,2
8.7,1114114,1092398,7
4.4,1114114,1102416,5
8.2,1114114,1121161,2
5,1114114,1072244,11
7.8,1114114,1102635,5
7.1,1114114,1091133,6
7.7,1114114,1111210,2
8.6,1114114,1101503,4
7.2,1114114,1112643,1
3.8,1114114,1112725,1
6.6,1114114,1091530,6
7.7,1114114,1101143,4
7.2,1114114,1092355,5
9.2,1114114,1092107,5
7.3,1114114,1081672,8
3.9,1114114,1101689,4
5.2,1114114,1101750,4
8.2,1114114,1082100,7
8.7,1114114,1092352,5
5.3,1114114,1111532,2
8.1,1114114,1082216,7
8.4,1114114,109173,6
8.4,1114114,1111105,2
8.1,1114114,1101281,4
7.5,1114114,1101722,4
4.7,1114114,1111234,2
7.4,1114114,1091476,6
5.4,1114114,111115,2
5.9,1114114,1082497,7
7.2,1114114,108267,7
8.6,1114114,109164,6
8.6,1114114,1091668,6
5.6,1114114,110133,4
6.5,1114114,1072211,9
8.7,1114114,111129,2
7.4,1114114,1092212,5
7.1,1114114,1092380,5
7.1,1114114,109245,5
5.1,1114114,1082738,7
9.1,1114114,1092427,5
7.7,1114114,111169,2
7.8,1114114,109187,6
7.6,1114114,1091577,6
6.6,1114114,1042694,15
5.7,1114114,1071664,10
9,1114114,1101682,4
8.1,1114114,1091116,6
8.2,1114114,1062704,11
8.3,1114114,1062526,11
7,1114114,106261,11
7.8,1107232,1102458,3
5.1,1411172,1101104,3
5,1411172,1101478,3
5.5,1411172,1101377,3
6.3,1411172,1101737,3
7,1411172,1101503,3
7,1411172,1101697,3
5.6,1411172,1082593,6
5.6,1411172,1101610,3
7.1,1411172,1101301,3
5,1411172,1101151,3
5,1411172,1101219,3
5.8,1411172,1101167,3
7.1,1411172,1101408,3
7.1,1411172,1101689,3
3.8,1411172,1091623,5
5.4,1411172,1092277,4
6.4,1411172,1111316,1
5,1411172,1092294,4
5,1411172,1091479,5
3,1411172,1101450,3
5.1,1411172,1092375,4
5,1411172,11012,3
8,1411172,1101281,3
2.6,1411172,1092110,4
5,1411172,1092742,4
7,1411172,1101295,3
9,1411172,1101379,3
8,1411172,1101370,3
5.1,1411172,109250,4
7.5,1411172,1101447,3
9.7,1411172,1101297,3
7.7,1411172,1101628,3
7.3,1411172,1101514,3
3.3,1411172,109170,5
7,1411172,1101179,3
8,1411172,1101108,3
8.1,1411172,1101607,3
5.4,1411172,110137,3
6.1,1411172,1111653,1
1.3,1411172,1072480,8
5,1411172,1092675,4
2.7,1411172,1092714,4
5,1411172,1111443,1
7,1411172,1101687,3
2.3,1411172,1092362,4
9.9,1411172,1101669,3
6.5,1411172,1092749,4
8.2,1411172,1101771,3
2.3,1411172,1092398,4
2.9,1411172,1111487,1
3.1,1411172,1092123,4
3.2,1411172,1091598,5
5,1411172,1092513,4
5,1411172,1092483,4
6.3,1411172,1101335,3
5,1411172,107220,8
7.6,1411172,110142,3
8.2,1411172,1101682,3
7.7,1411172,1101254,3
6.4,1411172,1111384,3
0.6,1411172,1111307,3
7,1411172,112140,1
4.3,1411172,1102657,4
8.8,1411172,111160,3
7,1411172,1111777,3
5.7,1411172,1111504,3
7.7,1411172,111198,3
7,1411172,111193,3
7,1411172,1111189,3
7.5,1411172,1111412,3
7,1411172,1111715,3
8,1411172,1111145,3
5.5,1411172,1112627,2
7.4,1411172,1111533,3
8.3,1411172,111177,3
7,1411172,1111588,3
7,1411172,1111442,3
5.5,1411172,1101793,5
7,1411172,1111122,3
8,1411172,1111632,3
7.4,1411172,1111629,3
5.2,1411172,1111724,3
3.4,1411172,1102354,4
7.1,1411172,1111265,3
7.3,1411172,1111440,3
7,1411172,1112757,2
7,1411172,1111472,3
6.4,1411172,1102291,4
0.3,1411172,1101545,5
8.2,1411172,1102538,4
3.8,1411172,1102719,4
1.1,1411172,1102730,4
3.6,1411172,1102498,4
1.7,1411172,1101535,5
8.4,1411172,1111736,3
5.1,1411172,1111344,3
8,1411172,1111519,3
5.1,1411172,1101502,5
7.8,1411172,1111656,3
1.7,1411172,1102727,4
5.7,1411172,1111397,3
9.5,1411172,1111394,3
1.3,1411172,1111134,3
10,1411172,1111540,3
