nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
1,0,0,-1,0.3,20111,1109053,Cálculo Diferencial e Integral II,109210014,R,dme,1
7.5,3.5,3.5,8.5,6.3,20111,1109053,Cálculo Diferencial e Integral II,109210299,A,dme,1
2.5,2.5,0,-1,1.7,20111,1109053,Cálculo Diferencial e Integral II,110210580,R,dme,1
4,7,8,9,7.4,20111,1109053,Cálculo Diferencial e Integral II,110210526,A,dme,1
0,0,0,-1,0,20111,1109053,Cálculo Diferencial e Integral II,109210051,R,dme,1
4.5,6.5,3,7,5.6,20111,1109053,Cálculo Diferencial e Integral II,110210052,A,dme,6
5.5,5,1.5,4.5,4.2,20111,1109053,Cálculo Diferencial e Integral II,109110801,R,dme,3
4,4,0.5,-1,2.8,20111,1109053,Cálculo Diferencial e Integral II,109110800,R,dme,1
2.5,9,7,7.5,6.7,20111,1109053,Cálculo Diferencial e Integral II,110210079,A,dme,0
0,0.5,0,-1,0.2,20111,1109053,Cálculo Diferencial e Integral II,109110806,R,dme,1
5.5,5.5,3.5,7,5.7,20111,1109053,Cálculo Diferencial e Integral II,110210075,A,dme,1
4.5,7,3,6,5.3,20111,1109053,Cálculo Diferencial e Integral II,110110090,A,dme,0
3,5.5,1.5,-1,3.3,20111,1109053,Cálculo Diferencial e Integral II,110210072,R,dme,0
1.5,2,1.5,-1,1.7,20111,1109053,Cálculo Diferencial e Integral II,110150173,R,dme,1
1.5,5,1,-1,2.5,20111,1109053,Cálculo Diferencial e Integral II,110110095,R,dme,0
5.5,2,3.8,-1,3.8,20121,1109053,Cálculo Diferencial e Integral II,110210111,R,dme,0
2,1,1,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,112110920,R,dme,1
2,0,0,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,111210748,R,dme,1
7.5,4.5,8,6,6.4,20121,1109053,Cálculo Diferencial e Integral II,110210114,A,dme,0
2,0,0,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,111110922,R,dme,1
5.5,5.5,4,5,5,20121,1109053,Cálculo Diferencial e Integral II,111110911,A,dme,1
4,4,3.2,-1,3.7,20121,1109053,Cálculo Diferencial e Integral II,110210391,R,dme,1
3.5,2,7.8,3.6,4.1,20121,1109053,Cálculo Diferencial e Integral II,110210392,R,dme,0
1,1,2,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,111110905,R,dme,1
3.5,3.8,1.5,-1,2.9,20121,1109053,Cálculo Diferencial e Integral II,111210872,R,dme,1
2.5,1,1,-1,1.5,20121,1109053,Cálculo Diferencial e Integral II,111110926,R,dme,1
2,4.8,2,-1,2.9,20121,1109053,Cálculo Diferencial e Integral II,111110900,R,dme,5
2,1,1.5,-1,1.5,20121,1109053,Cálculo Diferencial e Integral II,111110941,R,dme,1
8,4.8,5.3,3.8,5.1,20121,1109053,Cálculo Diferencial e Integral II,110210093,A,dme,0
3.5,3.5,6,3.5,4,20121,1109053,Cálculo Diferencial e Integral II,110210091,R,dme,1
5,0,1,-1,2,20121,1109053,Cálculo Diferencial e Integral II,111210426,R,dme,0
0,3.7,5.3,-1,3,20121,1109053,Cálculo Diferencial e Integral II,110110122,R,dme,0
1,3,0,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,111150551,R,dme,0
5,5.2,7,8.2,6.7,20121,1109053,Cálculo Diferencial e Integral II,111210056,A,dme,1
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,110210495,R,dme,1
8,4.6,4,4.3,5,20121,1109053,Cálculo Diferencial e Integral II,111210445,A,dme,0
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,111150493,R,dme,1
1,1.5,0,-1,0.8,20121,1109053,Cálculo Diferencial e Integral II,112150736,R,dme,1
5.5,1.5,3,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,111110080,R,dme,0
5.5,4.5,4.5,3.3,4.2,20121,1109053,Cálculo Diferencial e Integral II,110150167,R,dme,1
4.5,2,1,-1,2.5,20121,1109053,Cálculo Diferencial e Integral II,112150443,R,dme,1
0,1,0,-1,0.3,20121,1109053,Cálculo Diferencial e Integral II,110210046,R,dme,1
3,3.3,3.5,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,111210452,R,dme,1
0,2.8,5,-1,2.6,20121,1109053,Cálculo Diferencial e Integral II,110210041,R,dme,0
6,5.8,7,6.5,6.4,20121,1109053,Cálculo Diferencial e Integral II,111110895,A,dme,1
3,1.7,0,-1,1.6,20121,1109053,Cálculo Diferencial e Integral II,111210410,R,dme,1
4.5,3.2,4.3,6.5,5,20121,1109053,Cálculo Diferencial e Integral II,111210411,A,dme,1
0,0.5,0,-1,0.2,20121,1109053,Cálculo Diferencial e Integral II,111210414,R,dme,1
0,1.8,0,-1,0.6,20121,1109053,Cálculo Diferencial e Integral II,111210655,R,dme,1
5.8,7,8.1,-1,7,20121,1109053,Cálculo Diferencial e Integral II,110210388,A,dme,1
3.5,1.1,8,3.8,4,20121,1109053,Cálculo Diferencial e Integral II,110210105,R,dme,0
2,3.5,3.5,-1,3,20121,1109053,Cálculo Diferencial e Integral II,110210107,R,dme,1
4.5,3,4.5,4,4,20121,1109053,Cálculo Diferencial e Integral II,110210380,R,dme,1
6.7,4,1.3,3.5,3.8,20121,1109053,Cálculo Diferencial e Integral II,111110931,R,dme,0
4,1,4,-1,3,20121,1109053,Cálculo Diferencial e Integral II,110210129,R,dme,1
4.5,2.5,2,-1,3,20121,1109053,Cálculo Diferencial e Integral II,110210080,R,dme,1
1,1,1,-1,1,20121,1109053,Cálculo Diferencial e Integral II,111210401,R,dme,1
3.3,5,1.8,-1,3.4,20121,1109053,Cálculo Diferencial e Integral II,110110077,R,dme,0
2.5,0,0,-1,0.8,20121,1109053,Cálculo Diferencial e Integral II,110210385,R,dme,1
1.5,0,2.5,-1,1.3,20121,1109053,Cálculo Diferencial e Integral II,111110118,R,dme,1
2,2,3.5,-1,2.5,20121,1109053,Cálculo Diferencial e Integral II,111110119,R,dme,1
8.3,8.3,3.5,5.3,6.1,20121,1109053,Cálculo Diferencial e Integral II,111110114,A,dme,2
4,3.1,1,-1,2.7,20121,1109053,Cálculo Diferencial e Integral II,111210400,R,dme,1
5.5,4.5,2,4,4,20121,1109053,Cálculo Diferencial e Integral II,111110064,R,dme,1
7.5,6.5,7,-1,7,20121,1109053,Cálculo Diferencial e Integral II,111210061,A,dme,1
4.5,5.7,3,4.3,4.4,20121,1109053,Cálculo Diferencial e Integral II,111210442,R,dme,1
4,5.5,2.5,4.8,4.3,20121,1109053,Cálculo Diferencial e Integral II,110210053,R,dme,4
4.8,4.5,6.5,4.6,5,20121,1109053,Cálculo Diferencial e Integral II,109210050,A,dme,1
3.3,2.6,4,-1,3.3,20121,1109053,Cálculo Diferencial e Integral II,110210078,R,dme,1
0,1.5,1.5,-1,1,20121,1109053,Cálculo Diferencial e Integral II,112110100,R,dme,1
0,1,1,-1,0.7,20121,1109053,Cálculo Diferencial e Integral II,111210428,R,dme,1
6.5,1.5,4,1,2.8,20121,1109053,Cálculo Diferencial e Integral II,111150282,R,dme,0
1.5,3.7,0,-1,1.7,20121,1109053,Cálculo Diferencial e Integral II,111150283,R,dme,0
0.5,1,0,-1,0.5,20121,1109053,Cálculo Diferencial e Integral II,110210059,R,dme,1
4.5,3.8,4.5,2,3.4,20121,1109053,Cálculo Diferencial e Integral II,110210058,R,dme,1
0,1.5,0,-1,0.5,20121,1109053,Cálculo Diferencial e Integral II,112110069,R,dme,1
5.5,7,8,6.3,6.6,20121,1109053,Cálculo Diferencial e Integral II,111210422,A,dme,1
2.5,1.5,1,-1,1.7,20121,1109053,Cálculo Diferencial e Integral II,111210407,R,dme,1
2.9,6.5,8.2,5.1,5.6,20122,1109053,Cálculo Diferencial e Integral II,110210390,A,dme,0
6,6.6,4.6,3.9,5,20122,1109053,Cálculo Diferencial e Integral II,110210391,A,dme,1
6,7,4,4,5,20122,1109053,Cálculo Diferencial e Integral II,110210392,A,dme,4
5,8.5,5,5,5.7,20122,1109053,Cálculo Diferencial e Integral II,110210091,A,dme,0
0.8,4,1.7,-1,2.2,20122,1109053,Cálculo Diferencial e Integral II,111210050,R,dme,5
2.9,4.5,0.2,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,112110055,R,dme,0
1,7,7,8.5,6.4,20122,1109053,Cálculo Diferencial e Integral II,111210452,A,dme,0
4.3,3.5,5.3,5.8,5,20122,1109053,Cálculo Diferencial e Integral II,112210781,A,dme,1
0,1.5,0,-1,0.5,20122,1109053,Cálculo Diferencial e Integral II,112210780,R,dme,1
0,5.5,4,-1,3.2,20122,1109053,Cálculo Diferencial e Integral II,111210391,R,dme,0
2.4,0.8,2,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,112110929,R,dme,1
3.5,6,4,6.5,5.3,20122,1109053,Cálculo Diferencial e Integral II,110210080,A,dme,1
2.5,8,5,5,5.1,20122,1109053,Cálculo Diferencial e Integral II,110110077,A,dme,0
1.1,0,2,-1,1,20122,1109053,Cálculo Diferencial e Integral II,112110101,R,dme,1
1.6,8.5,8.8,5.5,6,20122,1109053,Cálculo Diferencial e Integral II,112110020,A,dme,0
1.5,5,6.5,7,5.4,20122,1109053,Cálculo Diferencial e Integral II,112110025,A,dme,0
0,2,2,-1,1.3,20122,1109053,Cálculo Diferencial e Integral II,112110024,R,dme,1
1,0.5,6,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,111110905,R,dme,0
2.8,6.8,0.5,-1,3.4,20122,1109053,Cálculo Diferencial e Integral II,111210079,R,dme,0
4.5,5,8.5,6.5,6.2,20122,1109053,Cálculo Diferencial e Integral II,112110940,A,dme,0
0.9,7.5,6.5,7.5,6,20122,1109053,Cálculo Diferencial e Integral II,112110941,A,dme,0
1,5,3,-1,3,20122,1109053,Cálculo Diferencial e Integral II,111110900,R,dme,1
6.5,8.5,8.5,-1,7.8,20122,1109053,Cálculo Diferencial e Integral II,112110945,A,dme,1
5,7.3,6.5,6.8,6.5,20122,1109053,Cálculo Diferencial e Integral II,112210431,A,dme,1
1.4,5,7.5,5.5,5,20122,1109053,Cálculo Diferencial e Integral II,112110949,A,dme,0
1.5,3,0.5,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,112150443,R,dme,1
2,1.2,2.6,-1,1.9,20122,1109053,Cálculo Diferencial e Integral II,112190146,R,dme,1
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,111210951,R,dme,1
7,4.8,8,6,6.4,20122,1109053,Cálculo Diferencial e Integral II,112110036,A,dme,1
2,6.3,0.7,-1,3,20122,1109053,Cálculo Diferencial e Integral II,112110938,R,dme,0
5.5,9,4,6,6.1,20122,1109053,Cálculo Diferencial e Integral II,110210105,A,dme,0
1.5,4,6.5,4.5,4.2,20122,1109053,Cálculo Diferencial e Integral II,110210107,R,dme,0
7.5,4,3.5,5,5,20122,1109053,Cálculo Diferencial e Integral II,111110919,A,dme,0
4.3,4,1.8,-1,3.4,20122,1109053,Cálculo Diferencial e Integral II,112110083,R,dme,1
2.2,3,1,-1,2.1,20122,1109053,Cálculo Diferencial e Integral II,112110081,R,dme,1
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,111210665,R,dme,1
2,1.5,3.5,-1,2.3,20122,1109053,Cálculo Diferencial e Integral II,111110091,R,dme,1
0,1.2,1.5,-1,0.9,20122,1109053,Cálculo Diferencial e Integral II,111210787,R,dme,1
0,1,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,112210795,R,dme,1
7,7.5,8,-1,7.5,20122,1109053,Cálculo Diferencial e Integral II,110210078,A,dme,1
3.2,5.5,1.3,-1,3.3,20122,1109053,Cálculo Diferencial e Integral II,111210401,R,dme,0
3.5,9,4.5,6,5.8,20122,1109053,Cálculo Diferencial e Integral II,111210400,A,dme,0
1.2,0,2.5,-1,1.2,20122,1109053,Cálculo Diferencial e Integral II,112110002,R,dme,1
6.2,4.5,4.5,9,6.7,20122,1109053,Cálculo Diferencial e Integral II,112110001,A,dme,1
5,8.5,4,4,5.1,20122,1109053,Cálculo Diferencial e Integral II,110210111,A,dme,0
0.5,0.5,4.5,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,111110922,R,dme,0
5,9,8,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,110210118,A,dme,0
4,3.6,0,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,112150455,R,dme,1
0.5,0,0,-1,0.2,20122,1109053,Cálculo Diferencial e Integral II,111110926,R,dme,1
7,6,8.5,-1,7.2,20122,1109053,Cálculo Diferencial e Integral II,112110090,A,dme,1
6.1,6.9,7.5,4.8,6,20122,1109053,Cálculo Diferencial e Integral II,112110094,A,dme,1
4,3.5,5.5,6,5,20122,1109053,Cálculo Diferencial e Integral II,111110080,A,dme,1
4.5,3,1,-1,2.8,20122,1109053,Cálculo Diferencial e Integral II,110150167,R,dme,1
0,4.5,2.3,-1,2.3,20122,1109053,Cálculo Diferencial e Integral II,111210653,R,dme,0
1.6,4.8,2,-1,2.8,20122,1109053,Cálculo Diferencial e Integral II,111210655,R,dme,5
0.6,5.5,3,-1,3,20122,1109053,Cálculo Diferencial e Integral II,111210792,R,dme,0
2,2,1,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,111210417,R,dme,1
0,3.8,0,-1,1.3,20122,1109053,Cálculo Diferencial e Integral II,111210414,R,dme,0
4.2,6.8,1,6.5,5,20122,1109053,Cálculo Diferencial e Integral II,111110931,A,dme,0
2.5,7.5,7,9,7,20122,1109053,Cálculo Diferencial e Integral II,110210129,A,dme,0
1,1.3,3.1,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,110210066,R,dme,1
2.5,4.8,1.9,-1,3.1,20122,1109053,Cálculo Diferencial e Integral II,112110943,R,dme,0
9,6,7,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,110210053,A,dme,0
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,111210428,R,dme,1
1.5,3,5.3,-1,3.3,20122,1109053,Cálculo Diferencial e Integral II,111210426,R,dme,1
0.5,1,0.5,-1,0.7,20122,1109053,Cálculo Diferencial e Integral II,110210059,R,dme,1
0.8,0,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,112110069,R,dme,1
2.2,4,2,-1,2.7,20122,1109053,Cálculo Diferencial e Integral II,112110068,R,dme,1
1,3.5,3,-1,2.5,20122,1109053,Cálculo Diferencial e Integral II,112110947,R,dme,1
0,2,0,-1,0.7,20122,1109053,Cálculo Diferencial e Integral II,112110961,R,dme,1
1,1,0.5,-1,0.8,20122,1109053,Cálculo Diferencial e Integral II,111210870,R,dme,1
6.2,7,9,-1,7.4,20122,1109053,Cálculo Diferencial e Integral II,111210872,A,dme,1
1.9,3,0,-1,1.6,20122,1109053,Cálculo Diferencial e Integral II,111110941,R,dme,4
3,6.5,6.5,4.5,5,20122,1109053,Cálculo Diferencial e Integral II,111110063,A,dme,1
0.6,0,0,-1,0.2,20122,1109053,Cálculo Diferencial e Integral II,111150551,R,dme,1
4.2,5,7,4.5,5,20122,1109053,Cálculo Diferencial e Integral II,111110064,A,dme,1
1.4,0,0,-1,0.5,20122,1109053,Cálculo Diferencial e Integral II,111150493,R,dme,1
0,1,0,-1,0.3,20122,1109053,Cálculo Diferencial e Integral II,112150736,R,dme,1
0,0,0,-1,0,20122,1109053,Cálculo Diferencial e Integral II,111150494,R,dme,1
6.5,10,7.9,-1,8.1,20122,1109053,Cálculo Diferencial e Integral II,112110076,A,dme,0
2.7,5,7.4,5,5,20122,1109053,Cálculo Diferencial e Integral II,110210046,A,dme,0
3,2,0.5,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,110210041,R,dme,1
6.7,8.2,7,-1,7.3,20122,1109053,Cálculo Diferencial e Integral II,112110071,A,dme,1
0,1,2.3,-1,1.1,20122,1109053,Cálculo Diferencial e Integral II,111210438,R,dme,1
3,6.5,7,4.5,5.1,20122,1109053,Cálculo Diferencial e Integral II,112110936,A,dme,0
0,4,5,-1,3,20122,1109053,Cálculo Diferencial e Integral II,110110979,R,dme,0
4.5,6,3,6,5.1,20122,1109053,Cálculo Diferencial e Integral II,110210380,A,dme,4
3,2,0,-1,1.7,20122,1109053,Cálculo Diferencial e Integral II,110210386,R,dme,1
2,2.5,1.5,-1,2,20122,1109053,Cálculo Diferencial e Integral II,111110118,R,dme,1
0.5,3,2,-1,1.8,20122,1109053,Cálculo Diferencial e Integral II,111110119,R,dme,1
3.4,9.5,8,-1,7,20122,1109053,Cálculo Diferencial e Integral II,112110048,A,dme,0
0,1,3.3,-1,1.4,20122,1109053,Cálculo Diferencial e Integral II,112150728,R,dme,1
0.7,1.5,0.5,-1,0.9,20122,1109053,Cálculo Diferencial e Integral II,112210469,R,dme,1
1.7,0,0,-1,0.6,20122,1109053,Cálculo Diferencial e Integral II,111150283,R,dme,1
2.2,8.8,10,-1,7,20122,1109053,Cálculo Diferencial e Integral II,112110044,A,dme,0
2.2,4.5,2,-1,2.9,20122,1109053,Cálculo Diferencial e Integral II,112150735,R,dme,1
1.3,10,5,5,5.2,20122,1109053,Cálculo Diferencial e Integral II,111210407,A,dme,0
2.9,6.8,5,7.5,5.9,20122,1109053,Cálculo Diferencial e Integral II,111210442,A,dme,1
3.5,6.5,3,6,5,20122,1109053,Cálculo Diferencial e Integral II,110210130,A,dme,0
6,7,8,-1,7,20112,1109053,Cálculo Diferencial e Integral II,110110072,A,dme,1
0.1,2.3,0,-1,0.8,20112,1109053,Cálculo Diferencial e Integral II,110210394,R,dme,1
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,110210395,R,dme,1
1.5,4.5,0,-1,2,20112,1109053,Cálculo Diferencial e Integral II,110210391,R,dme,0
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,110210392,R,dme,1
1.5,7.3,3.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,110210560,A,dme,0
5.5,1,8,10,6.9,20112,1109053,Cálculo Diferencial e Integral II,110110061,A,dme,0
3,6.5,8.5,8.5,7,20112,1109053,Cálculo Diferencial e Integral II,111110126,A,dme,0
5.5,6,5,6.5,5.9,20112,1109053,Cálculo Diferencial e Integral II,110210097,A,dme,1
4.5,4,3.5,3,3.6,20112,1109053,Cálculo Diferencial e Integral II,110210095,R,dme,1
6,8.5,6.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,111110128,A,dme,1
4.5,5,2.5,3.5,3.8,20112,1109053,Cálculo Diferencial e Integral II,110110104,R,dme,1
4.5,5.3,7,5,5.4,20112,1109053,Cálculo Diferencial e Integral II,110210092,A,dme,1
2.5,5,4.5,2.5,3.4,20112,1109053,Cálculo Diferencial e Integral II,110210091,R,dme,1
4,5,3,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,109210009,A,dme,1
5,3.5,1.5,-1,3.3,20112,1109053,Cálculo Diferencial e Integral II,111110895,R,dme,1
5.5,3,8,5.5,5.5,20112,1109053,Cálculo Diferencial e Integral II,111110898,A,dme,0
6,9.5,9.5,-1,8.3,20112,1109053,Cálculo Diferencial e Integral II,111110921,A,dme,1
4.5,8,3.5,8.5,6.6,20112,1109053,Cálculo Diferencial e Integral II,110110974,A,dme,0
6,9.5,8.5,-1,8,20112,1109053,Cálculo Diferencial e Integral II,111110134,A,dme,0
3.5,7.5,6,4.5,5.2,20112,1109053,Cálculo Diferencial e Integral II,111110135,A,dme,1
5,3.5,6.5,2.5,4,20112,1109053,Cálculo Diferencial e Integral II,110110077,R,dme,1
3.5,4.5,4.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,111110130,A,dme,1
4.5,9,10,-1,7.8,20112,1109053,Cálculo Diferencial e Integral II,111110133,A,dme,0
0.5,3.5,3.5,-1,2.5,20112,1109053,Cálculo Diferencial e Integral II,111210061,R,dme,1
9,5.5,2,8,6.5,20112,1109053,Cálculo Diferencial e Integral II,111110121,A,dme,0
3,0,2,-1,1.7,20112,1109053,Cálculo Diferencial e Integral II,110210494,R,dme,1
2.5,2.5,0.5,-1,1.8,20112,1109053,Cálculo Diferencial e Integral II,110210093,R,dme,1
4,7.5,1,6.3,5,20112,1109053,Cálculo Diferencial e Integral II,111150292,A,dme,0
4.5,2,2.5,-1,3,20112,1109053,Cálculo Diferencial e Integral II,110210105,R,dme,1
1.5,0,0,-1,0.5,20112,1109053,Cálculo Diferencial e Integral II,110210107,R,dme,1
0,0,0,-1,0,20112,1109053,Cálculo Diferencial e Integral II,110210109,R,dme,1
6,1.5,5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,111110912,A,dme,0
6,1.5,2.5,-1,3.3,20112,1109053,Cálculo Diferencial e Integral II,111110911,R,dme,0
4.5,8.5,8,-1,7,20112,1109053,Cálculo Diferencial e Integral II,109210293,A,dme,0
8,8.5,7.5,-1,8,20112,1109053,Cálculo Diferencial e Integral II,111110092,A,dme,1
4,0,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,110150173,R,dme,1
8,8,7,-1,7.7,20112,1109053,Cálculo Diferencial e Integral II,111110090,A,dme,1
3.5,3.5,0,-1,2.3,20112,1109053,Cálculo Diferencial e Integral II,110210580,R,dme,1
1.5,1.5,0,-1,1,20112,1109053,Cálculo Diferencial e Integral II,109210050,R,dme,1
2,2,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,110210078,R,dme,1
4,1.2,6.8,1,2.8,20112,1109053,Cálculo Diferencial e Integral II,111150282,R,dme,0
1.5,1.5,2,-1,1.7,20112,1109053,Cálculo Diferencial e Integral II,110210073,R,dme,1
4,3,7,4.5,4.6,20112,1109053,Cálculo Diferencial e Integral II,110210072,R,dme,0
3.5,3,6,7,5.3,20112,1109053,Cálculo Diferencial e Integral II,111110929,A,dme,1
5,3,6,3.5,4.2,20112,1109053,Cálculo Diferencial e Integral II,110210114,R,dme,1
3,0.5,0,-1,1.2,20112,1109053,Cálculo Diferencial e Integral II,110210118,R,dme,1
4.5,8,8.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,111110925,A,dme,0
3,3.5,6.5,6,5,20112,1109053,Cálculo Diferencial e Integral II,110150169,A,dme,0
3,4,0.5,-1,2.5,20112,1109053,Cálculo Diferencial e Integral II,110150167,R,dme,0
8.5,7.5,10,-1,8.7,20112,1109053,Cálculo Diferencial e Integral II,111110083,A,dme,1
3.5,4.5,5,6.5,5.2,20112,1109053,Cálculo Diferencial e Integral II,109210046,A,dme,1
5,8.5,3.5,7.5,6.4,20112,1109053,Cálculo Diferencial e Integral II,110210068,A,dme,0
2,2,8,7.5,5.4,20112,1109053,Cálculo Diferencial e Integral II,110210060,A,dme,0
3.5,5.8,4,6,5,20112,1109053,Cálculo Diferencial e Integral II,110210061,A,dme,1
3.5,3.5,5,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,111110938,A,dme,1
10,9.5,9.5,-1,9.7,20112,1109053,Cálculo Diferencial e Integral II,111110071,A,dme,1
7,6.5,7.5,-1,7,20112,1109053,Cálculo Diferencial e Integral II,110110130,A,dme,1
9.5,9.5,10,-1,9.7,20112,1109053,Cálculo Diferencial e Integral II,111110076,A,dme,1
1,0,0,-1,0.3,20112,1109053,Cálculo Diferencial e Integral II,110210053,R,dme,1
5,4.5,3,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,109110801,A,dme,1
1,1,0,-1,0.7,20112,1109053,Cálculo Diferencial e Integral II,109110806,R,dme,1
0.1,0,0,-1,0,20112,1109053,Cálculo Diferencial e Integral II,110210059,R,dme,1
9.5,2.5,6.5,6,6.1,20112,1109053,Cálculo Diferencial e Integral II,109110095,A,dme,0
0,0.5,0,-1,0.2,20112,1109053,Cálculo Diferencial e Integral II,111110100,R,dme,1
6.5,8.5,6,-1,7,20112,1109053,Cálculo Diferencial e Integral II,111110103,A,dme,1
5,2,5,7.5,5.4,20112,1109053,Cálculo Diferencial e Integral II,111110060,A,dme,1
4.5,6.5,1.5,7.5,5.5,20112,1109053,Cálculo Diferencial e Integral II,110110129,A,dme,0
3,6.5,3.5,8.5,6,20112,1109053,Cálculo Diferencial e Integral II,110210047,A,dme,0
1.5,2.5,0,-1,1.3,20112,1109053,Cálculo Diferencial e Integral II,110210041,R,dme,1
0.5,5.5,0,-1,2,20112,1109053,Cálculo Diferencial e Integral II,110210388,R,dme,0
5,3,7.5,5,5.1,20112,1109053,Cálculo Diferencial e Integral II,110110851,A,dme,0
2,3,4,-1,3,20112,1109053,Cálculo Diferencial e Integral II,110210380,R,dme,1
9,3,0,1.5,3,20112,1109053,Cálculo Diferencial e Integral II,111110114,R,dme,0
3.5,6,5.5,6,5.4,20112,1109053,Cálculo Diferencial e Integral II,110110055,A,dme,1
3.5,0,3.5,-1,2.3,20112,1109053,Cálculo Diferencial e Integral II,110210080,R,dme,0
4.5,5.5,2,6.5,5,20112,1109053,Cálculo Diferencial e Integral II,110110112,A,dme,0
0.5,9.5,4.5,5.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,110110070,A,dme,0
7,10,4,-1,7,20112,1109053,Cálculo Diferencial e Integral II,110110095,A,dme,0
7.1,7.35,7.35,-1,7.2,20121,1411283,TECC(Fundamentos de Prog. Concorrente),112110087,A,dsc,1
8.55,7.55,7.65,-1,8.1,20121,1411283,TECC(Fundamentos de Prog. Concorrente),110110116,A,dsc,1
5.75,4.65,5.4,4.2,5,20121,1411283,TECC(Fundamentos de Prog. Concorrente),112110919,A,dsc,1
8.05,7.15,7.15,-1,7.6,20121,1411283,TECC(Fundamentos de Prog. Concorrente),110110124,A,dsc,1
7.85,6.9,6.15,-1,7,20121,1411283,TECC(Fundamentos de Prog. Concorrente),108210030,A,dsc,1
7.9,8,7.75,-1,7.8,20121,1411283,TECC(Fundamentos de Prog. Concorrente),108210022,A,dsc,1
