nota1,nota2,nota3,final,media,disciplina,matricula
7.70,10.00,4.80,-1.00,7.50,TECC (Algoritmos Avançados I),101393
8.40,8.40,8.40,-1.00,8.40,Sistemas de Informação I,101661
3.30,4.70,7.50,7.00,5.90,Banco de Dados I,101661
6.75,7.80,8.30,-1.00,7.40,Engenharia de Software I,101661
7.40,7.90,6.40,-1.00,7.40,Organização e Arquitetura de Computadores,101661
4.90,6.60,2.80,8.00,6.10,Compiladores,101661
7.10,8.10,7.00,-1.00,7.40,Lab. de Organização e Arquitetura de Computadores,101661
6.00,7.55,7.90,-1.00,7.00,Sistemas de Informação II,101661
9.00,10.00,6.00,-1.00,8.30,Fundamentos de Física Moderna,101661
9.00,5.00,7.00,-1.00,7.00,Paradigmas de Linguagem de Programação,101661
7.50,7.90,8.70,-1.00,8.00,Estruturas de Dados e Algoritmos,101661
8.00,5.80,5.50,7.00,6.60,Teoria da Computação,101661
8.70,9.00,9.10,-1.00,8.90,Lab. de Engenharia de Software,101661
7.60,6.50,5.40,6.20,6.40,Redes de Computadores,101661
5.60,7.00,5.50,4.50,5.40,Álgebra Linear,101661
6.50,5.00,7.50,3.80,5.30,Gerência da Informação,101661
6.00,0.00,6.00,4.00,4.00,Probabilidade e Estatística,101661
7.80,6.00,7.20,-1.00,7.00,Probabilidade e Estatística,101661
0.00,3.00,0.00,-1.00,1.00,Métodos Estatísticos,101661
6.10,3.40,9.40,8.30,7.10,Métodos Estatísticos,101661
6.60,9.10,0.00,-1.00,7.20,Lógica Matemática,101661
8.60,6.10,8.10,-1.00,7.60,Análise e Técnicas de Algoritmos,101661
7.00,8.00,7.80,-1.00,7.60,Lab. de Estruturas de Dados e Algoritmos,101661
1.00,1.00,0.00,-1.00,0.70,Álgebra Vetorial e Geometria Analítica,12255
8.50,9.00,10.00,-1.00,9.20,Leitura e Produção de Textos,12255
4.50,5.60,5.80,3.60,4.50,Programação I,12255
1.00,0.50,0.50,-1.00,0.70,Cálculo Diferencial e Integral I,12255
4.50,5.60,5.80,3.60,4.50,Lab. de Programação I,12255
7.20,0.00,0.00,-1.00,7.00,Introdução à Computação,12255
1.00,6.00,4.10,-1.00,3.10,Estruturas de Dados e Algoritmos,101601
9.00,5.00,7.00,-1.00,7.00,Informática e Sociedade,101601
1.00,3.00,3.00,-1.00,2.30,Cálculo Diferencial e Integral II,101601
4.50,5.50,2.00,6.50,5.00,Cálculo Diferencial e Integral II,101601
7.00,7.00,7.00,-1.00,7.00,Direito e Cidadania,101601
6.40,1.40,4.40,6.30,5.00,Teoria da Computação,101601
4.80,4.80,4.80,8.50,6.30,Sistemas de Informação I,101601
5.40,5.00,3.40,5.60,5.00,Álgebra Linear,101601
8.20,6.20,2.90,10.00,7.50,Gerência da Informação,101601
4.70,6.40,6.60,8.00,6.70,Matemática Discreta,101601
6.50,8.10,6.50,-1.00,7.00,Fundamentos de Física Clássica,101601
5.50,9.50,7.50,-1.00,7.50,Teoria dos Grafos,101601
4.50,5.80,8.00,3.40,5.00,Álgebra Vetorial e Geometria Analítica,121538
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,121538
3.60,6.80,7.10,6.00,5.90,Matemática Discreta,121538
0.00,1.00,3.30,-1.00,1.40,Cálculo Diferencial e Integral II,121538
4.00,8.00,6.20,5.50,5.90,Cálculo Diferencial e Integral I,121538
9.00,8.00,7.50,-1.00,8.20,Leitura e Produção de Textos,121538
2.70,5.10,2.60,-1.00,3.20,Programação I,121538
7.80,8.50,8.20,-1.00,8.30,Programação I,121538
8.00,5.00,9.00,-1.00,7.30,Fundamentos de Física Clássica,121538
2.60,0.40,5.20,-1.00,3.10,Lab. de Programação I,121538
7.80,8.50,8.20,-1.00,8.30,Lab. de Programação I,121538
6.95,7.60,0.00,-1.00,7.40,Introdução à Computação,121538
10.00,8.20,9.10,-1.00,9.10,Paradigmas de Linguagem de Programação,101397
8.90,9.20,9.90,-1.00,9.30,Lab. de Engenharia de Software,101397
9.40,8.00,7.00,-1.00,8.10,Sistemas Operacionais,101397
10.00,10.00,10.00,-1.00,10.00,TECC (Algoritmos Avançados I),101397
7.20,7.50,8.80,-1.00,7.80,Banco de Dados I,101397
8.50,8.00,8.30,-1.00,8.30,Informática e Sociedade,101397
10.00,10.00,10.00,-1.00,10.00,Fundamentos de Física Moderna,101397
7.70,8.20,7.30,-1.00,7.50,Sistemas de Informação II,101397
8.10,7.50,7.80,-1.00,7.80,TECC(Empreendedorismo em Software)   ,101397
9.70,9.70,9.70,-1.00,9.70,Sistemas de Informação I,101397
9.00,9.80,9.00,-1.00,9.30,Álgebra Linear,101397
7.10,9.80,9.40,-1.00,8.80,Gerência da Informação,101397
9.70,10.00,10.00,-1.00,9.90,Lab. de Estruturas de Dados e Algoritmos,101397
10.00,9.70,10.00,-1.00,9.90,Estruturas de Dados e Algoritmos,101397
10.00,10.00,10.00,-1.00,10.00,TECC(DIDATICA EM CIENCIA DA COMPUTACAO),101397
9.80,7.80,7.00,-1.00,8.40,Organização e Arquitetura de Computadores,101397
9.50,9.40,9.90,-1.00,9.60,Lab. de Organização e Arquitetura de Computadores,101397
9.20,8.60,9.00,-1.00,8.90,Probabilidade e Estatística,101397
9.70,10.00,7.50,-1.00,9.10,Teoria da Computação,101397
8.50,6.70,8.20,-1.00,8.00,Metodologia Científica,101397
8.50,8.50,8.50,-1.00,8.50,Engenharia de Software I,101397
9.50,8.00,0.00,-1.00,9.00,Lógica Matemática,101397
9.50,9.50,9.50,-1.00,9.50,Direito e Cidadania,101397
9.40,7.20,9.10,-1.00,8.60,Inteligência Artificial I,101397
10.00,10.00,10.00,-1.00,10.00,TECC(DIDATICA EM CIENCIA DA COMPUTACAO II),101397
10.00,10.00,10.00,-1.00,10.00,TECC (Algoritmos Avançados III),101397
8.70,7.80,9.80,-1.00,8.80,Métodos Estatísticos,101397
5.00,2.30,0.00,-1.00,2.40,Álgebra Vetorial e Geometria Analítica,121360
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,121360
10.00,10.00,10.00,-1.00,10.00,Direito e Cidadania,121360
9.70,8.50,9.00,-1.00,9.10,Leitura e Produção de Textos,121360
7.30,0.90,6.50,3.50,4.60,Programação I,121360
6.10,7.50,8.80,-1.00,7.90,Programação I,121360
7.20,1.20,6.50,3.50,4.50,Lab. de Programação I,121360
6.10,7.50,8.80,-1.00,7.90,Lab. de Programação I,121360
7.80,5.70,7.65,-1.00,7.10,Introdução à Computação,121360
0.70,1.50,0.50,-1.00,0.90,Cálculo Diferencial e Integral II,122229
6.00,4.00,9.50,8.00,7.00,Estruturas de Dados e Algoritmos,122229
6.00,6.60,7.20,7.50,7.00,Lab. de Estruturas de Dados e Algoritmos,122229
8.50,8.00,8.30,-1.00,8.30,Informática e Sociedade,122229
4.20,6.40,1.80,6.30,5.00,Fundamentos de Física Clássica,122229
8.00,9.00,8.50,-1.00,8.50,Paradigmas de Linguagem de Programação,091328
5.30,10.00,9.00,-1.00,8.10,Lab. de Interconexão de Redes de Computadores,091328
9.20,9.50,8.40,-1.00,9.00,Lab. de Engenharia de Software,091328
8.40,9.50,8.60,-1.00,8.70,Avaliação de Desempenho de Sistemas Discretos,091328
7.90,7.40,8.70,-1.00,8.00,Banco de Dados I,091328
10.00,10.00,9.00,-1.00,9.70,Fundamentos de Física Moderna,091328
6.80,6.85,7.70,-1.00,7.30,Sistemas de Informação II,091328
8.50,8.25,8.00,-1.00,8.30,TECC(Empreendedorismo em Software)   ,091328
10.00,9.00,9.55,-1.00,9.50,Sistemas de Informação I,091328
10.00,10.00,10.00,-1.00,10.00,TECC (Estágio Integrado II),091328
10.00,8.00,9.50,-1.00,9.20,Métodos e Software Numéricos,091328
9.00,8.30,10.00,-1.00,8.90,Projeto em Computação I,091328
9.40,9.40,9.40,-1.00,9.40,Lógica Matemática,091328
7.10,7.50,7.90,-1.00,7.40,Organização e Arquitetura de Computadores,091328
8.50,10.00,8.80,-1.00,9.10,Lab. de Organização e Arquitetura de Computadores,091328
10.00,7.10,6.80,-1.00,8.00,Probabilidade e Estatística,091328
8.80,7.85,7.20,-1.00,8.00,Banco de Dados II,091328
7.40,6.60,6.10,6.90,6.90,Metodologia Científica,091328
5.30,10.00,9.00,-1.00,8.10,Interconexão de Redes de Computadores,091328
9.70,4.60,9.50,-1.00,7.90,Análise e Técnicas de Algoritmos,091328
8.80,8.80,8.80,-1.00,8.80,Engenharia de Software I,091328
9.00,9.00,9.00,-1.00,9.00,Direito e Cidadania,091328
9.70,7.70,8.40,-1.00,8.60,Redes de Computadores,091328
9.40,7.50,6.50,-1.00,7.80,Métodos Estatísticos,091328
8.30,9.80,7.20,-1.00,8.40,Compiladores,091328
0.00,0.00,2.50,-1.00,0.80,Álgebra Vetorial e Geometria Analítica,121165
3.30,6.50,7.00,4.50,5.20,Álgebra Vetorial e Geometria Analítica,121165
6.50,8.80,7.70,-1.00,7.70,Teoria dos Grafos,121165
8.70,8.00,8.00,-1.00,8.20,Leitura e Produção de Textos,121165
1.80,4.80,4.00,5.70,5.00,Programação I,121165
0.00,1.00,0.00,-1.00,0.30,Cálculo Diferencial e Integral I,121165
0.00,0.00,1.00,-1.00,0.30,Cálculo Diferencial e Integral I,121165
2.10,5.00,4.00,5.70,5.00,Lab. de Programação I,121165
6.20,3.30,5.90,3.50,4.50,Introdução à Computação,121165
7.37,0.00,0.00,-1.00,7.40,Introdução à Computação,121165
9.80,5.50,5.70,-1.00,7.00,Lab. de Interconexão de Redes de Computadores,091792
9.60,9.60,9.60,-1.00,9.60,Lab. de Engenharia de Software,091792
5.00,4.50,9.20,8.50,7.10,Banco de Dados I,091792
8.50,9.50,9.00,-1.00,9.00,Informática e Sociedade,091792
7.10,7.15,6.80,-1.00,7.00,Sistemas de Informação II,091792
8.50,8.25,8.00,-1.00,8.30,TECC(Empreendedorismo em Software)   ,091792
9.20,9.10,7.80,-1.00,8.90,Sistemas de Informação I,091792
7.30,7.70,8.50,-1.00,7.80,Sistemas Operacionais,091792
9.00,4.50,8.80,-1.00,7.40,Métodos e Software Numéricos,091792
8.50,9.20,10.00,-1.00,8.90,Projeto em Computação I,091792
7.30,9.00,8.00,-1.00,8.10,Organização e Arquitetura de Computadores,091792
9.20,8.60,9.13,-1.00,9.10,Lab. de Organização e Arquitetura de Computadores,091792
8.55,6.85,6.80,-1.00,7.70,Banco de Dados II,091792
7.50,5.20,10.00,-1.00,7.60,Metodologia Científica,091792
9.80,5.50,5.70,-1.00,7.00,Interconexão de Redes de Computadores,091792
6.30,6.20,9.00,-1.00,7.20,Análise e Técnicas de Algoritmos,091792
8.00,7.00,8.00,-1.00,7.70,TECC (Economia de Tecnologia da Informação),091792
7.70,7.70,7.70,-1.00,7.70,Engenharia de Software I,091792
9.00,9.50,9.30,-1.00,9.30,Sistemas de Informações Geográficas,091792
6.00,6.50,5.50,7.20,6.50,Redes de Computadores,091792
5.00,3.00,8.00,4.50,5.00,Métodos Estatísticos,091792
7.30,9.40,6.30,-1.00,7.70,Compiladores,091792
7.00,8.80,6.00,-1.00,7.30,Projeto em Computação II,101299
5.80,7.40,7.70,-1.00,7.00,Lab. de Interconexão de Redes de Computadores,101299
7.60,7.60,7.60,-1.00,7.60,Lab. de Engenharia de Software,101299
7.40,7.50,6.50,-1.00,7.00,Avaliação de Desempenho de Sistemas Discretos,101299
8.50,8.90,5.00,-1.00,7.50,Inglês,101299
5.20,7.00,7.30,7.50,6.90,Banco de Dados I,101299
5.80,5.10,4.20,5.80,5.40,Sistemas de Informação II,101299
8.50,8.50,8.50,-1.00,8.50,TECC(Empreendedorismo em Software)   ,101299
8.50,7.00,8.80,-1.00,8.10,Sistemas Operacionais,101299
5.50,7.00,8.50,-1.00,7.00,Métodos e Software Numéricos,101299
9.00,9.50,9.50,-1.00,9.30,Projeto em Computação I,101299
8.00,8.00,8.00,-1.00,8.00,Sociologia Industrial I,101299
6.40,1.50,3.80,3.90,4.10,Banco de Dados II,101299
3.70,4.00,0.00,-1.00,3.70,Banco de Dados II,101299
9.80,7.90,6.55,-1.00,7.70,TEC (Princípios de Administração Financeira),101299
7.00,8.00,8.00,-1.00,7.70,Administração,101299
10.00,10.00,10.00,-1.00,10.00,Futsal,101299
5.80,7.40,7.70,-1.00,7.00,Interconexão de Redes de Computadores,101299
4.20,4.20,4.20,2.50,3.50,Análise e Técnicas de Algoritmos,101299
6.50,5.20,10.00,-1.00,7.20,Análise e Técnicas de Algoritmos,101299
6.00,0.00,2.00,6.50,5.00,TECC (Economia de Tecnologia da Informação),101299
5.50,5.50,5.50,6.70,6.00,Engenharia de Software I,101299
4.80,5.80,5.00,8.50,6.50,Inteligência Artificial I,101299
9.50,3.70,3.90,7.70,6.50,Redes de Computadores,101299
6.00,5.70,4.30,8.70,6.70,Compiladores,101299
8.30,7.50,8.60,-1.00,8.10,Álgebra Vetorial e Geometria Analítica,112274
8.50,9.00,8.80,-1.00,8.80,Informática e Sociedade,112274
5.40,6.20,7.40,7.50,6.80,Matemática Discreta,112274
8.00,4.60,4.00,4.30,5.00,Cálculo Diferencial e Integral II,112274
10.00,10.00,10.00,-1.00,10.00,Direito e Cidadania,112274
3.50,3.50,7.50,1.50,3.30,Probabilidade e Estatística,112274
3.50,4.50,9.00,8.00,6.60,Estruturas de Dados e Algoritmos,112274
8.00,9.00,9.00,-1.00,8.70,Leitura e Produção de Textos,112274
8.50,8.50,5.70,-1.00,7.90,Programação II,112274
5.50,4.70,4.00,7.00,5.60,Gerência da Informação,112274
8.00,7.45,8.85,-1.00,8.20,Programação I,112274
10.00,8.50,9.10,-1.00,9.20,Fundamentos de Física Clássica,112274
8.00,7.45,8.85,-1.00,8.30,Lab. de Programação I,112274
7.00,9.50,8.30,-1.00,8.30,Teoria dos Grafos,112274
6.40,7.00,5.90,6.50,6.40,Lab. de Programação II,112274
5.60,6.30,6.20,5.90,6.00,Lab. de Estruturas de Dados e Algoritmos,112274
9.00,8.50,7.00,-1.00,8.20,Projeto em Computação II,071566
8.80,8.65,8.75,-1.00,8.80,Avaliação de Desempenho de Sistemas Discretos,071566
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),071573
5.90,2.30,8.10,4.50,5.00,Banco de Dados I,071573
7.60,7.60,7.60,-1.00,7.60,Engenharia de Software I,071573
7.90,8.20,7.80,-1.00,8.00,Organização e Arquitetura de Computadores,071573
7.83,7.50,5.57,-1.00,7.00,Lab. de Organização e Arquitetura de Computadores,071573
4.20,7.00,6.30,4.90,5.50,Sistemas de Informação II,071573
5.60,9.00,7.30,-1.00,7.30,Paradigmas de Linguagem de Programação,071573
8.00,8.00,8.00,-1.00,8.00,TECC(Empreendedorismo em Software)   ,071573
10.00,8.10,9.00,-1.00,9.00,TEC (Princípios de Administração Financeira),071573
7.80,7.30,7.80,-1.00,7.60,Lab. de Engenharia de Software,071573
8.00,4.00,4.50,4.20,5.00,Redes de Computadores,071573
6.50,6.50,6.80,6.60,6.60,Sistemas Operacionais,071573
4.70,7.20,0.80,8.80,6.00,Compiladores,071573
8.00,8.00,5.80,-1.00,7.30,Probabilidade e Estatística,071573
7.00,4.50,7.50,4.80,5.70,Métodos Estatísticos,071573
5.90,5.90,5.90,5.60,5.80,Lógica Matemática,071573
10.00,7.50,9.00,-1.00,8.80,Relações Humanas,071573
6.00,6.30,9.50,-1.00,7.30,Análise e Técnicas de Algoritmos,071573
0.00,2.80,0.00,-1.00,0.90,Álgebra Vetorial e Geometria Analítica,112735
7.50,6.20,5.90,3.90,5.50,Introdução à Computação,112735
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112735
8.50,9.00,7.00,-1.00,8.20,Leitura e Produção de Textos,112735
1.60,1.60,0.30,-1.00,1.30,Programação II,112735
4.00,4.30,8.60,8.30,6.90,Programação I,112735
1.50,0.00,0.00,-1.00,0.50,Cálculo Diferencial e Integral I,112735
4.00,4.30,8.60,8.30,7.00,Lab. de Programação I,112735
5.50,3.50,2.70,-1.00,2.70,Teoria dos Grafos,112735
1.50,0.50,0.00,-1.00,0.70,Álgebra Vetorial e Geometria Analítica,112444
6.55,8.05,8.00,-1.00,7.50,Introdução à Computação,112444
8.00,8.00,6.50,-1.00,7.50,Cálculo Diferencial e Integral I,112444
3.00,0.00,0.00,-1.00,1.00,Cálculo Diferencial e Integral I,112444
7.50,9.00,9.00,-1.00,8.50,Leitura e Produção de Textos,112444
4.50,8.00,0.00,0.00,2.50,Economia,112444
2.60,2.60,2.20,-1.00,2.50,Programação II,112444
4.80,4.90,7.30,3.00,4.60,Programação II,112444
5.30,3.30,7.40,9.30,7.20,Programação I,112444
4.50,3.80,4.70,-1.00,2.60,Fundamentos de Física Clássica,112444
5.30,3.30,7.40,9.30,7.20,Lab. de Programação I,112444
1.50,1.50,1.50,-1.00,1.50,Teoria dos Grafos,112444
7.00,7.60,7.30,-1.00,7.30,Teoria dos Grafos,112444
5.00,7.00,0.00,-1.00,2.30,Lab. de Programação II,112444
7.10,3.50,4.70,6.50,5.80,Lab. de Programação II,112444
8.50,8.00,9.00,-1.00,8.50,Seminários (Educação Ambiental),071627
8.00,7.70,7.50,-1.00,7.70,TECC (Economia de Tecnologia da Informação),071627
9.50,9.50,7.70,-1.00,8.90,Projeto em Computação II,071627
8.45,8.00,6.50,-1.00,7.40,Avaliação de Desempenho de Sistemas Discretos,071627
9.50,9.50,9.50,-1.00,9.50,Métodos e Software Numéricos,071627
8.00,9.00,7.00,-1.00,8.00,Álgebra Vetorial e Geometria Analítica,112520
7.45,4.00,0.00,-1.00,7.60,Introdução à Computação,112520
5.70,6.40,8.80,-1.00,7.00,Matemática Discreta,112520
4.50,5.70,3.00,4.30,4.40,Cálculo Diferencial e Integral II,112520
2.90,6.80,5.00,7.50,5.90,Cálculo Diferencial e Integral II,112520
6.00,5.50,5.50,6.50,6.00,Cálculo Diferencial e Integral I,112520
5.50,5.50,7.50,6.00,6.30,Estruturas de Dados e Algoritmos,112520
8.00,9.00,9.00,-1.00,8.70,Leitura e Produção de Textos,112520
5.00,8.40,6.00,6.00,5.80,Teoria da Computação,112520
7.90,7.90,7.70,-1.00,7.90,Programação II,112520
5.80,4.20,7.60,4.40,5.30,Gerência da Informação,112520
7.80,9.60,7.85,-1.00,8.30,Programação I,112520
7.80,9.60,7.85,-1.00,8.40,Lab. de Programação I,112520
8.00,9.00,8.50,-1.00,8.50,Teoria dos Grafos,112520
7.70,8.60,6.45,-1.00,7.70,Lab. de Programação II,112520
7.30,8.00,6.80,-1.00,7.50,Lab. de Estruturas de Dados e Algoritmos,112520
7.50,4.00,8.80,4.50,5.90,Leitura e Produção de Textos,122445
5.90,5.80,4.10,4.40,5.20,Programação I,122445
0.00,0.50,0.00,-1.00,0.20,Cálculo Diferencial e Integral I,122445
5.90,5.80,4.10,4.40,5.20,Lab. de Programação I,122445
8.50,6.50,9.50,4.00,5.20,Introdução à Computação,122445
7.00,9.00,8.50,-1.00,8.20,Leitura e Produção de Textos,112542
4.50,4.00,6.50,7.00,5.80,Economia,112542
9.50,5.80,1.90,5.90,5.60,Programação I,112542
4.20,6.50,0.00,4.80,4.40,Programação I,112542
0.00,1.00,3.00,-1.00,1.30,Cálculo Diferencial e Integral I,112542
0.00,1.50,0.00,-1.00,0.50,Cálculo Diferencial e Integral I,112542
9.50,5.80,1.90,5.90,5.70,Lab. de Programação I,112542
4.20,6.50,0.00,4.80,4.30,Lab. de Programação I,112542
5.20,2.30,7.10,5.10,5.00,Introdução à Computação,112542
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112174
7.50,9.00,9.00,-1.00,8.50,Leitura e Produção de Textos,112174
9.15,7.90,7.95,-1.00,8.00,Programação I,112174
8.95,6.70,9.35,-1.00,8.20,Lab. de Programação I,112174
8.20,4.85,0.00,-1.00,8.70,Introdução à Computação,112174
8.50,2.50,8.00,5.00,5.80,Álgebra Vetorial e Geometria Analítica,11260
7.25,4.00,0.00,-1.00,7.50,Introdução à Computação,11260
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,11260
4.50,6.80,8.30,6.00,6.30,Matemática Discreta,11260
8.10,9.20,5.50,-1.00,8.00,Lab. de Estruturas de Dados e Algoritmos,11260
5.50,5.50,3.50,5.50,5.70,Estruturas de Dados e Algoritmos,11260
8.50,9.00,7.00,-1.00,8.20,Leitura e Produção de Textos,11260
6.60,6.60,7.20,6.30,6.50,Programação II,11260
3.00,6.70,7.10,4.30,5.10,Gerência da Informação,11260
7.75,7.35,6.50,-1.00,7.00,Programação I,11260
7.00,4.50,2.50,2.00,3.60,Cálculo Diferencial e Integral I,11260
3.40,4.50,4.00,5.50,4.60,Cálculo Diferencial e Integral I,11260
2.50,0.00,2.50,-1.00,1.70,Cálculo Diferencial e Integral I,11260
6.65,7.45,7.55,-1.00,7.00,Lab. de Programação I,11260
4.40,9.50,7.00,-1.00,7.00,Teoria dos Grafos,11260
6.85,9.00,4.95,-1.00,7.10,Lab. de Programação II,11260
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),1217
1.00,1.50,0.00,-1.00,0.80,Cálculo Diferencial e Integral II,1217
0.00,1.00,0.00,-1.00,0.30,Cálculo Diferencial e Integral II,1217
2.80,2.80,3.50,-1.00,2.90,Programação II,1217
8.20,4.70,8.00,7.40,7.00,Programação II,1217
4.10,5.90,5.40,3.00,4.30,Gerência da Informação,1217
4.80,6.90,7.60,4.00,5.40,Matemática Discreta,1217
0.00,2.50,2.50,-1.00,1.70,Fundamentos de Física Clássica,1217
4.00,2.00,3.50,-1.00,3.20,Fundamentos de Física Clássica,1217
6.00,5.30,6.80,8.50,6.80,Teoria dos Grafos,1217
5.40,4.00,3.60,-1.00,3.30,Lab. de Programação II,1217
6.10,5.30,5.80,3.50,5.00,Lab. de Programação II,1217
8.00,7.50,8.50,-1.00,8.00,Inglês,102402
7.00,6.00,10.00,-1.00,7.70,Cálculo Diferencial e Integral III,102402
8.50,8.00,8.30,-1.00,8.30,Informática e Sociedade,102402
4.10,6.20,4.40,4.50,4.70,Matemática Discreta,102402
0.00,5.50,1.50,-1.00,2.30,Cálculo Diferencial e Integral II,102402
1.50,7.30,3.50,6.50,5.10,Cálculo Diferencial e Integral II,102402
9.50,9.50,9.50,-1.00,9.50,Direito e Cidadania,102402
9.00,10.00,9.00,-1.00,9.30,Fundamentos de Física Moderna,102402
3.50,3.00,5.50,6.50,5.00,Probabilidade e Estatística,102402
6.80,5.50,8.80,-1.00,7.00,EQUACOES DIFERENCIAIS,102402
6.40,6.40,6.40,3.60,5.30,Programação II,102402
5.70,4.10,7.00,4.30,5.10,Álgebra Linear,102402
9.90,9.90,0.00,-1.00,9.90,BASQUETEBOL - MASC,102402
2.50,6.60,4.00,2.30,3.60,Gerência da Informação,102402
5.30,2.40,6.00,3.40,4.10,Gerência da Informação,102402
6.60,6.80,5.30,5.40,6.00,Programação I,102402
6.50,4.60,7.00,5.00,5.60,Fundamentos de Física Clássica,102402
6.80,6.60,5.30,5.50,6.00,Lab. de Programação I,102402
9.00,9.00,9.00,-1.00,9.00,Futsal,102402
6.40,6.00,5.00,3.30,5.00,Teoria dos Grafos,102402
5.10,5.00,4.10,5.00,4.60,Lab. de Programação II,102402
5.10,4.20,2.60,4.80,4.60,Lab. de Programação II,102402
8.50,8.00,0.00,-1.00,8.30,Sociologia Industrial I,102402
6.20,0.50,8.10,7.50,5.90,Banco de Dados I,112363
7.80,8.30,8.00,-1.00,8.00,TECC (Modelagem de Ambientes Virtuais),112363
8.30,8.30,8.30,-1.00,8.30,Engenharia de Software I,112363
5.30,7.00,9.00,-1.00,7.10,Análise e Técnicas de Algoritmos,112363
4.80,7.10,0.00,6.80,5.10,Compiladores,112363
6.50,4.10,5.60,4.40,5.10,Sistemas de Informação II,112363
8.00,8.00,8.00,-1.00,8.00,TECC(Empreendedorismo em Software)   ,112363
5.90,7.70,7.30,-1.00,7.00,Lab. de Interconexão de Redes de Computadores,112363
7.90,8.40,7.90,-1.00,8.10,Lab. de Engenharia de Software,112363
7.50,8.30,5.20,-1.00,7.00,Redes de Computadores,112363
6.50,7.00,8.60,-1.00,7.40,Sistemas Operacionais,112363
1.90,4.00,5.90,5.50,5.40,Banco de Dados II,112363
7.50,9.00,7.00,-1.00,7.90,Projeto em Computação I,112363
5.90,7.70,7.30,-1.00,7.00,Interconexão de Redes de Computadores,112363
8.00,6.00,7.50,-1.00,7.20,Métodos Estatísticos,112363
7.50,6.00,8.60,-1.00,7.40,Métodos e Software Numéricos,112363
6.40,8.00,8.70,-1.00,7.40,Metodologia Científica,112363
8.70,10.00,8.50,-1.00,9.10,Inglês,112527
6.00,0.00,2.50,-1.00,2.80,Banco de Dados I,112527
5.40,1.50,8.00,5.10,5.00,Banco de Dados I,112527
6.70,0.90,4.40,-1.00,2.40,Banco de Dados I,112527
3.50,4.50,4.30,-1.00,2.90,Sistemas de Informação II,112527
6.85,6.50,7.90,-1.00,7.40,Sistemas de Informação II,112527
8.00,9.00,9.00,-1.00,8.70,Fundamentos de Física Moderna,112527
4.50,5.50,3.00,-1.00,3.00,Paradigmas de Linguagem de Programação,112527
6.00,5.50,6.00,4.00,5.10,Teoria da Computação,112527
0.50,0.00,6.50,-1.00,2.30,Probabilidade e Estatística,112527
2.80,2.80,9.00,6.40,5.00,Lógica Matemática,112527
0.00,6.00,1.00,-1.00,2.30,Álgebra Vetorial e Geometria Analítica,102170
